店舗名,住所,lat,lng
ホルモン大和,神奈川県海老名市河原口1-3-5,35.4460644,139.3778191
もつ次郎 平塚桜ヶ丘店,神奈川県平塚市中里46-25,35.3288688,139.3286926
弁慶果樹園,神奈川県藤沢市遠藤6190,35.3956059,139.435335
KOTORA,神奈川県横浜市神奈川区松本町1-3-9,35.4756295,139.6249888
居酒屋 ごり,神奈川県茅ヶ崎市浜竹3-3-34,35.3364457,139.4425046
柳屋ホルモン焼 本店,神奈川県小田原市中町3-15-5,35.2561397,139.1686022
山喜多 鶴間店,神奈川県大和市西鶴間3-1-12,35.4895489,139.4507319
みどりやファーム,神奈川県秦野市落合833-3,35.3887318,139.2316482
ホルモンぶんぶく,神奈川県伊勢原市桜台1-18-1,35.3930903,139.3138475
宝源,神奈川県茅ヶ崎市香川5-2-13,35.3561235,139.3992108
鶴間とんちゃん,神奈川県大和市鶴間2-11-20,35.4909504,139.4540439
ホルモン大和,神奈川県海老名市河原口1-3-5,35.4460644,139.3778191
ホルモン源,神奈川県小田原市前川195,35.2797586,139.1915498
めん羊の里 木里館,神奈川県秦野市曽屋5896-2,35.3762719,139.2478943
ホルモン焼福だるま,神奈川県平塚市横内4069-5,35.3660823,139.3491425
きのこ苑 お山のたいしょう,神奈川県小田原市根府川657,35.2037653,139.1219464
やなぎや 寿町店,神奈川県小田原市寿町5-8-42,35.2658535,139.1688637
かむらど 佐島店,神奈川県横須賀市佐島3-6-13,35.2237583,139.6052106
時代輪屋,神奈川県秦野市鶴巻北2-4-17,35.3818946,139.2780241
ホルモン焼 じゃんぼ,神奈川県茅ヶ崎市浜竹4-7-53,35.3276799,139.4380117
三道苑,神奈川県大和市西鶴間5-13-1,35.4846284,139.4432047
勝滝ホルモンセンター,神奈川県大和市鶴間2-11-23,35.4908261,139.4540689
もつ焼き いちばん,神奈川県小田原市栄町3-3-17,35.2586672,139.1584206
もつ肉ハッピー,神奈川県横須賀市若松町1-11,35.2793918,139.671861
Seafood ＆ Grill YAKIYA（ヤキヤ）八景島,神奈川県横浜市金沢区八景島,35.3375022,139.6465234
炭火焼ホルモン けんちゃん,神奈川県平塚市明石町14-12,35.3316256,139.3471928
とき,神奈川県茅ヶ崎市円蔵1-24-23,35.3464083,139.4102363
ホルモンセンターおかめ,神奈川県厚木市栄町2-10-28,35.4438433,139.3555523
丸美,神奈川県藤沢市湘南台2-2-11,35.3967879,139.4659165
ホルモン焼珍満,神奈川県小田原市中村原733-6,35.3000616,139.2282675
炭火焼 ホルモン家族 ちゅうりん 中央林間店,神奈川県大和市中央林間5-7-21,35.5095779,139.443027
ぽんぽこ亭,神奈川県茅ヶ崎市松が丘1-10-16,35.3250688,139.4215542
炭火焼ホルモン けんちゃん,神奈川県平塚市明石町14-12,35.3316256,139.3471928
ちょっと 北久里浜店,神奈川県横須賀市根岸町3-12-8,35.2497224,139.6831561
柳屋ホルモン焼 南足柄店,神奈川県南足柄市和田河原437-1,35.3169173,139.1210261
ホルモン天国,神奈川県座間市ひばりが丘2-52-19,35.4837376,139.4321332
炭火屋麒麟児,神奈川県横浜市鶴見区生麦3-7-18,35.4949982,139.6677004
野毛とんちゃん,神奈川県横浜市中区野毛町2-71,35.4485011,139.6302564
忠ちゃん,神奈川県川崎市多摩区西生田4-2-2,35.6147531,139.5266314
羊肉酒場 火辻,神奈川県相模原市緑区橋本3-29-6,35.5955393,139.3451704
ホルモン酒場○蔵,神奈川県藤沢市鵠沼石上1-3-1,35.3368253,139.4884847
ぽんぽこ亭,神奈川県茅ヶ崎市松が丘1-10-16,35.3250688,139.4215542
白熊 炭火焼,神奈川県横浜市緑区長津田5-2-5,35.5309432,139.4953322
塩煮込みともつ串焼 もつしげ 横浜西口店,神奈川県横浜市西区南幸2-8-26,35.4638839,139.6183749
お好み焼き 鉄板焼き もんじゃ焼き とどろき亭,神奈川県川崎市中原区宮内4-1-2,35.5842466,139.6490256
ふじまる,神奈川県横浜市南区別所1-3-20,35.416191,139.5973157
てっぱん加福屋,神奈川県川崎市川崎区渡田4-1-3,35.5194338,139.7023788
ぽんぽこ亭 茅ヶ崎萩園店,神奈川県茅ヶ崎市萩園1270-34,35.3433946,139.3792579
内臓卸直営 ホルモン保坂 宮前店,神奈川県川崎市宮前区南平台3-18,35.5929774,139.5697432
まるなが,神奈川県伊勢原市石田337-5,35.4167825,139.3425253
羊の大群,神奈川県横浜市中区曙町2-28,35.4404745,139.6290869
牛たん焼き 縁,神奈川県横浜市神奈川区鶴屋町2-16-3,35.4681999,139.6231205
吉池,神奈川県足柄下郡箱根町湯本597,35.230465,139.1000482
遊魚園,神奈川県相模原市緑区名倉3231,35.5945726,139.1369919
ホルモン500,神奈川県横浜市中区曙町1-10,35.4410884,139.6308849
七輪炭火焼ホルモン おさやん！ 川崎総本店,神奈川県川崎市川崎区砂子2-8-1,35.5282855,139.7010803
ロックヒルズガーデン,神奈川県川崎市幸区中幸町3-8-1,35.53499,139.69391
Happy Food ＆ Cafe Tiger,神奈川県横浜市青葉区田奈町78-2,35.5360398,139.506
ホルモンしばうら 武蔵新城店,神奈川県川崎市高津区新作5-25-12,35.5869889,139.6280989
ホルモン しろ,神奈川県相模原市中央区陽光台4-3-5,35.5530199,139.3731445
闇市肉酒場 横浜 曙町店,神奈川県横浜市中区曙町1-1-29,35.4415083,139.6300173
野毛ホルモンセンターはなれ,神奈川県横浜市中区野毛町2-69,35.448343,139.6298181
ラムバレー,神奈川県鎌倉市大船2-25-14,35.3534449,139.5374094
Riz‐p 鉄板ダイニング,神奈川県横浜市中区相生町2-50,35.446488,139.6382354
じんじん,神奈川県横浜市磯子区栗木2-2-22,35.3818631,139.6057519
Griddle Bar GOOFY,神奈川県相模原市中央区共和4-1-5,35.5655956,139.396121
炭火焼ホルモン 梅林,神奈川県横浜市磯子区杉田4-5-28,35.3824232,139.6217107
炭火焼ホルモン 秀,神奈川県相模原市南区御園5-5-25,35.5262278,139.4170542
炭火焼 甲州,神奈川県横浜市港北区菊名1-9-36,35.4989828,139.6328412
もつ焼き い組,神奈川県横浜市旭区二俣川1-45-71,35.465848,139.5306744
ホルモンセンター 赤ひげ 愛川店,神奈川県愛甲郡愛川町角田585-4,35.5321926,139.3321329
牛タン炭火焼き 味の店 八ったん 川崎,神奈川県川崎市川崎区本町1-8-28,35.5322186,139.702747
炭火焼 実杏美,神奈川県横浜市中区麦田町4-98,35.4323947,139.6491747
名門芝浦ホルモン 楽,神奈川県川崎市川崎区京町3-29-7,35.5075388,139.6983183
ホルモン焼 かつら,神奈川県相模原市南区相南4-3-27,35.5145349,139.4245115
海南亭グリル,神奈川県横浜市中区相生町4-65,35.4476371,139.6366913
やまじん,神奈川県川崎市川崎区東田町7-1,35.529454,139.7026949
鉄板焼 むげん,神奈川県川崎市高津区溝口2-6-22,35.6007875,139.6094423
ホルモン焼 民ちゃん,神奈川県横浜市都筑区勝田町368-7,35.5443257,139.5948484
炭焼き 螢,神奈川県相模原市南区東林間5-17-15,35.5197422,139.4360464
鉄板焼き・お好み焼き aja （エイジャ） 藤沢店,神奈川県藤沢市南藤沢16-11,35.335593,139.492583
テラス キャンプ バーベキュー 真鶴魚座,神奈川県足柄下郡真鶴町真鶴1947-2,35.1514755,139.1440994
喜之助,神奈川県足柄下郡箱根町湯本703-19,35.2321107,139.10217
鉄板ハウス蒼姫,神奈川県横浜市戸塚区名瀬町43-5,35.4160408,139.5401814
鉄板焼 わいわい,神奈川県横浜市港南区下永谷3-6-16,35.4105023,139.5620042
もつ焼き つじ,神奈川県横浜市港北区樽町4-7-12,35.5299698,139.640178
ワイルドクッキングガーデン,神奈川県相模原市緑区若柳1634,35.6055619,139.2011842
鉄板焼き居酒屋なかまる,神奈川県相模原市中央区横山台2-9-8,35.5645671,139.3606944
肉匠牛たん たん之助 ヨドバシ横浜店,神奈川県横浜市西区北幸1-2-7,35.4676804,139.620381
牛たん焼き仙台辺見 新横浜店,神奈川県横浜市港北区新横浜2-5-13,35.5094745,139.6160554
鉄板焼 ゆうき亭,神奈川県川崎市中原区木月1-28-16,35.5658395,139.6517255
鉄板焼き 十十,神奈川県相模原市中央区南橋本2-11-1,35.5817523,139.3515078
クラーテル,神奈川県横浜市西区高島2-13-6,35.4640884,139.6227424
炭火鉄板焼 杜季,神奈川県足柄下郡箱根町宮ノ下112-2,35.2446297,139.0603899
テラス キャンプ バーベキュー 真鶴魚座,神奈川県足柄下郡真鶴町真鶴1947-2,35.1514755,139.1440994
喜之助,神奈川県足柄下郡箱根町湯本703-19,35.2321107,139.10217
牛たん焼き 仙台 辺見 川崎アゼリア店,神奈川県川崎市川崎区駅前本町26-2,35.5302672,139.697084
炭火ホルモン焼 がま親分,神奈川県横浜市中区日ノ出町1-102,35.4441004,139.6267005
ポピー,神奈川県横浜市保土ケ谷区法泉3-2-12,35.4446053,139.5715677
珍萬,神奈川県相模原市中央区陽光台4-24-4,35.5519528,139.3773429
小樽ジンギスカン倶楽部 北とうがらし,神奈川県横浜市青葉区すすき野1-3-26,35.5739106,139.5305153
いくどん 矢部店,神奈川県相模原市中央区矢部3-21-13,35.5710899,139.3870741
くいしんぼう,神奈川県川崎市多摩区登戸2650-2,35.6178673,139.5674083
肉匠牛たん たん之助 ヨドバシ横浜店,神奈川県横浜市西区北幸1-2-7,35.4676804,139.620381
上大岡とんちゃん,神奈川県横浜市港南区上大岡西1-14-37,35.4097391,139.5955637
もつやきぺーちゃ,神奈川県川崎市多摩区菅稲田堤1-16-16,35.6345495,139.5350213
TON佑,神奈川県横浜市保土ケ谷区上星川1-2-3,35.4679238,139.5803049
青葉 新百合ヶ丘エルミロード店,神奈川県川崎市麻生区上麻生1-4-1,35.6031667,139.5094372
ITOH DINING by NOBU,神奈川県足柄下郡箱根町強羅1300-64,35.2495261,139.0449852
AMAYA,神奈川県足柄下郡真鶴町真鶴1947-98,35.1526134,139.1417147
BBQPITあざみ野ガーデンズ,神奈川県横浜市青葉区大場町704-11,35.571441,139.5351056
大衆鉄板酒場てんてん,神奈川県相模原市中央区淵野辺4-15-12,35.5696146,139.3962828
GORA BREWERY ＆ GRILL,神奈川県足柄下郡箱根町強羅1300-72,35.2472742,139.0461512
ラム専 ひつじ亭,神奈川県相模原市中央区淵野辺4-17-16,35.5686971,139.3961613
時代輪屋,神奈川県足柄上郡中井町井ノ口2419-25,35.3471454,139.2332655
ひがんしがん,神奈川県逗子市逗子7-1-51,35.29482,139.5765504
バーベキューレストラン ブリーズ,神奈川県足柄下郡箱根町強羅1320-270,35.2514677,139.0451681
もつ焼き ふくろう,神奈川県川崎市麻生区百合丘1-16-32,35.6066164,139.5150892
鉄板焼 さがみ,神奈川県横浜市西区北幸1-3-23,35.4667849,139.620187
ジンギスカン 伊勢原店,神奈川県伊勢原市伊勢原1-15-14,35.3965404,139.3138327
I．NU,神奈川県伊勢原市伊勢原1-7-7,35.3974558,139.3112822
炭火焼 八剣伝 南橋本店,神奈川県相模原市中央区南橋本1-3-13,35.5814995,139.3533131
ひがんしがん,神奈川県逗子市逗子7-1-51,35.29482,139.5765504
鉄板焼き 石ずえ,神奈川県足柄下郡箱根町強羅1320-807,35.2532941,139.0399842
小澤商店,神奈川県座間市相模が丘1-24-8,35.5153519,139.4207559
ジンギスカンと肴 あきらや,神奈川県平塚市紅谷町5-3,35.3286673,139.3486549
かいせ,神奈川県厚木市旭町2-1-15,35.4382197,139.3660585
仙臺牛たん炭焼 利久 リエール藤沢店,神奈川県藤沢市南藤沢1-2,35.3385752,139.4875767
もつ焼き けんもつ屋,神奈川県川崎市中原区木月2-1-7,35.5660345,139.6551567
マサルヤ飯店,神奈川県藤沢市南藤沢23-10,35.3377988,139.4862625
ホルモンばんちょう,神奈川県横浜市南区吉野町4-20,35.4350919,139.6181355
俣野也,神奈川県横浜市中区富士見町2-1,35.4398495,139.6329757
ホルモン倶楽部 さがみ野店,神奈川県海老名市東柏ケ谷3-14-4,35.4728855,139.4280636
山桜,神奈川県足柄下郡箱根町箱根65,35.190776,139.0259479
ホルモン道場 闘牛家,神奈川県横浜市中区伊勢佐木町3-101,35.4423104,139.6304313
鉄板居酒屋 夕景,神奈川県横浜市中区伊勢佐木町6-141-8,35.4391473,139.6251119
たん右衛門,神奈川県横浜市中区若葉町1-7,35.4432486,139.6290511
海辺のBed＆Breakfast GOOD MORNING ZAIMOKUZA,神奈川県鎌倉市材木座5-8-25,35.30769,139.54779
全国 ご当地 味めぐり てっぱん屋台 三井アウトレットパーク 横浜ベイサイド店,神奈川県横浜市金沢区白帆5-2,35.3804258,139.647604
時代輪屋 渋沢店,神奈川県秦野市松原町3-48,35.3763232,139.1855454
日本橋山喜多 武蔵新城店,神奈川県川崎市中原区新城1-2-18,35.5862353,139.6308456
仙台牛タンみなと 横浜西口駅前店,神奈川県横浜市西区北幸1-1-13,35.4674321,139.6211825
鉄板焼 天 横浜,神奈川県横浜市西区南幸1-3-1,35.4672218,139.6221854
知喜多亭 和（なごみ） 横浜・関内店,神奈川県横浜市中区相生町3-53,35.447018,139.6373189
鉄板焼き 心,神奈川県横浜市中区弁天通2-29,35.4476282,139.6389726
もつ焼き ジョン,神奈川県川崎市中原区上新城2-6-6,35.5875451,139.6307942
仙臺たんや利久ららぽーと海老名店,神奈川県海老名市扇町13-1,35.4556964,139.3892011
ホルモン古奈屋,神奈川県伊勢原市伊勢原1-17-12,35.3969098,139.314906
ジンギスカン・エフ,神奈川県横浜市旭区鶴ケ峰2-22,35.4753518,139.5480885
とりぎゅたぶう,神奈川県横浜市南区宿町2-34,35.4327803,139.6119445
牛たん専門店 牛たん みやぎ そごう横浜店,神奈川県横浜市西区高島2-18-1,35.4653817,139.624707
仙臺たんや 利久 コレットマーレみなとみらい店,神奈川県横浜市中区桜木町1-1-7,35.4524952,139.6303858
鉄板焼 REVEL,神奈川県川崎市多摩区登戸2085-1,35.6180624,139.5635454
もつ焼き良,神奈川県横浜市港北区綱島東3-5-58,35.5394927,139.6422195
炙り牛たん万イオンモール座間店,神奈川県座間市広野台2-10-4,35.4998955,139.4254716
グリルレストラン十邑,神奈川県足柄下郡箱根町強羅1300-8,35.2500589,139.0496047
厚木シロコロホルモン焼 千代乃 厚木ヴィラ店,神奈川県厚木市旭町3-15-14,35.4358529,139.3683573
仙台牛タンみなと 横浜西口駅前店,神奈川県横浜市西区北幸1-1-13,35.4674321,139.6211825
ジンギスカン・エフ,神奈川県横浜市旭区鶴ケ峰2-22,35.4753518,139.5480885
超ホルモン,神奈川県横浜市中区野毛町2-74-1,35.4480708,139.6299675
もつ焼 幸大 弘明寺店,神奈川県横浜市南区弘明寺町320-3,35.4251382,139.5971028
もつ焼き 幸太,神奈川県横浜市鶴見区鶴見中央4-20-3,35.5070652,139.6799611
牛たん専門店 牛たん みやぎ そごう横浜店,神奈川県横浜市西区高島2-18-1,35.4653817,139.624707
仙臺たんや 利久 コレットマーレみなとみらい店,神奈川県横浜市中区桜木町1-1-7,35.4524952,139.6303858
利久食堂 ジ アウトレット湘南平塚店,神奈川県平塚市大神8-1-1,35.39219810000001,139.3635755
ねぎし アトレ川崎店,神奈川県川崎市川崎区駅前本町26-1,35.5307232,139.6979579
鉄板焼 禅,神奈川県足柄下郡箱根町塔ノ沢191,35.2337244,139.0888881
キリン横浜ビアホール,神奈川県横浜市鶴見区生麦1-17-1,35.4907862,139.6637336
鉄板処 TETSU -徹-,神奈川県横浜市戸塚区品濃町541-3,35.43203680000001,139.5575261
杉作,神奈川県川崎市幸区大宮町1310,35.5309314,139.6948068
ホルモン しろ 新丸子店,神奈川県川崎市中原区新丸子町740-2,35.5803785,139.6611425
鉄板焼 裕,神奈川県横浜市中区尾上町5-69,35.4468219,139.6345496
知喜多 横浜西口店,神奈川県横浜市西区北幸1-1-2,35.4676499,139.622152
炭火焼 旬彩だるま,神奈川県横浜市中区常盤町3-34-5,35.4460653,139.6364223
鉄板焼 もりいち,神奈川県横浜市青葉区美しが丘1-13-10,35.5791227,139.5553449
薄野 中村屋,神奈川県横浜市中区海岸通4-22,35.4505006,139.6381018
牛たん炭焼 利久 ウィング上大岡店,神奈川県横浜市港南区上大岡西1-6-1,35.4090381,139.5966154
タン次郎,神奈川県横浜市金沢区瀬戸10-1,35.3289772,139.6212087
鉄板Dining＆Lounge 恵手得亭,神奈川県横浜市中区太田町2-26-3,35.4465614,139.6390496
鶴見ホルモンセンター,神奈川県横浜市鶴見区鶴見中央4-1-2,35.5070506,139.6781182
鉄板バル HANANOKI,神奈川県横浜市港南区上大岡西1-4-16,35.4105228,139.5970324
創作フレンチ ショウズ鉄板ダイニング,神奈川県横浜市中区尾上町3-45-2,35.4453775,139.6360737
いちりき,神奈川県川崎市多摩区登戸新町226,35.6239462,139.5629608
